KIC,TIC
8506076,271884959
8506096,271884979
8506117,271884941
8506123,271885004
8506214,271885058
8506218,271885007
8506281,271884974
8506295,271885023
8506310,271885043
8506388,271885132
8506391,271885181
8506427,271970067
8506454,271970213
8506472,271970294
8506486,271970217
8506502,271970189
8506536,271970107
8506556,271970133
8506584,271970212
8506724,271970288
8506727,271970192
8506743,271970089
8506766,271970252
8506788,271970156
8506816,271970094
8506821,271970241
8506856,271970157
8506858,271970271
8506868,271970258
8506927,272173665
8506954,272173669
8506955,272173782
8506983,272173857
8507003,272173813
8507034,272173754
8507040,272173712
8507073,272173724
8507076,272173816
8507080,272173692
8507095,272173804
8507099,272173651
8507166,272173854
8507208,272173762
8507256,272173679
8507295,272173761
8507325,272173742
8507359,272173744
8507397,272173638
8507475,272272564
8507484,272272512
8507576,272272508
8507586,272272509
8507612,272272480
8507636,272272470
8507664,272272522
8507684,272272464
8507689,272272517
8507825,272272436
8507891,272272543
8507915,272272428
8507917,272272530
8507960,272272510
8507967,272272646
8507971,272272451
8507979,272272592
8508009,272369453
8508059,272369284
8508071,272369398
8508092,272369310
8508096,272369271
8508126,272369550
8508151,272369408
8508173,272369374
8508192,272369518
8508210,272369325
8508214,272369279
8508228,272369379
8508291,272369330
8508295,272369261
8508316,272369428
8508335,272369369
8508350,272369451
8508360,272369358
8508362,272369280
8508374,272369442
8508380,272369357
8508381,272369254
8508382,272369337
8508418,272369260
8508463,272369365
8508485,272369360
8508489,272369229
8508493,272369286
8508494,272369239
8508500,272369513
8508502,272369420
8508566,272369332
8508587,272369405
8508612,272490832
8508629,272490840
8508647,272490997
8508690,272490888
8508710,272490744
8508736,272491000
8508751,272490843
8508762,272490911
8508775,272490813
8508785,272490825
8508800,272490944
8508809,272490761
8508843,272490976
8508852,272490747
8508865,272490750
8508898,272490981
8508931,272490920
8508953,272490967
8508975,272490931
8508981,272490884
8509015,272490857
8509087,272490901
8509099,272490791
8509106,272490892
8509198,272607165
8509203,272607223
8509259,272607187
8509294,272607330
8509318,272607179
8509346,272607205
8509348,272607315
8509361,272607194
8509416,272607148
8509442,272607420
8509469,272607304
8509478,272607285
8509527,272607343
8509571,272607267
8509611,272607246
8509620,272607299
8509683,272719772
8509694,272719511
8509703,272719506
8509726,272719793
8509736,272719560
8509766,272719605
8509781,272719652
8509821,272719540
8509824,272719738
8509876,272719757
8509919,272719744
8509933,272719618
8509950,272719629
8509970,272719595
8510036,272719552
8510050,272719597
8510051,272719780
8510060,272719786
8510066,272719729
8510109,272719607
8510160,272719770
8510184,272719514
8510191,272719698
8510197,272719667
8510200,272719714
8510278,272939390
8510313,272939436
8510314,272939477
8510355,272939461
8510405,272939391
8510422,272939447
8510474,272939591
8510483,272939579
8510495,272939538
8510500,272939482
8510530,272939554
8510534,272939489
8510556,272939531
8510560,272939599
8510563,272939588
8510673,272939424
8510676,272939549
8510718,272939378
8510719,272939556
8510729,272939394
8510730,272939360
8510748,272939587
8510983,273038895
8511037,273038716
8511039,273038911
8511065,273038872
8511079,273038797
8511112,273038929
8511137,273038786
8511194,273038768
8514353,273690642
8514416,273690686
8514467,273690688
8514576,273690813
8514577,273690741
8514641,273690933
8514645,273690801
8514774,273690890
8514897,273787585
8515065,273787584
8515104,273787417
8515183,273787558
8515223,273787375
8515227,273787409
8515278,273787474
8515296,273787499
8515297,273787505
8515327,273787563
8515373,273787601
8515390,273787339
8515430,274023212
8515477,274023362
8515505,274023294
8515516,274023315
8515530,274023287
8515537,274023263
8515550,274023392
8515703,274023241
8515737,274023269
8515752,274023257
8515775,274023403
8515880,274023163
8515910,274023345
8515980,274023274
8516008,274023141
8516015,274023326
8516041,274023148
8516158,274127909
8516252,274127915
8516349,274127693
8516407,274127703
8516638,274127972
8516686,274127939
8516761,268158035
8516864,268157980
8516900,268158003
8516922,268158029
8516953,268158076
8516969,268157930
8517005,268157937
8517006,268158054
8517054,268157818
8517127,268157829
8517202,268157798
8517211,268157879
8517233,268157801
8517293,268158067
8517303,268157876
8517308,268157819
8517346,268306140
8517361,268305832
8517378,268305765
8517395,268305756
8517433,268306070
8517490,268306072
8517614,268306210
8517688,268305862
8517693,268306062
8517717,268305905
8517766,268305917
8517827,268306183
8517836,268305761
8517845,268306110
8517859,268305629
8517926,268305950
8517932,268305860
8517947,268482176
8518106,268482365
8518123,268482355
8518161,268482297
8518182,268482331
8518198,268482173
8518250,268482422
8518323,268482185
8518373,268482236
8518402,268482222
8518426,268482275
8518450,268482232
8518483,268482286
8518487,268482308
8518751,268608312
8518763,268608427
8518835,268608361
8518881,268608414
8518932,268608081
8519023,268608283
8519036,268608421
8519065,268608407
8519135,268608213
8519136,268608437
8519181,268715752
8519210,268715427
8519223,268715422
8519253,268715575
8519261,268715487
8519276,268715391
8519318,268715474
8519438,268715729
8519468,268715489
8519476,268715480
8519495,268715688
8519615,268715561
8519624,268715412
8519658,268715541
8519660,268715483
8519694,268715536
8519706,268715740
8519716,268715540
8519729,268715587
8519743,268715592
8519992,268928004
8520065,268927918
8520082,268928203
8520096,268928202
8520203,268928006
8520204,268928249
8520433,269119053
8520436,269119038
8520441,269119020
8520442,269119175
8520456,269118889
8520464,269118925
8520523,269118907
8520552,269119222
8520586,269118975
8520670,269038248
8520681,269119025
8520709,269119160
8520757,269119083
8520817,269038244
8520954,269119070
8520982,269119090
8521020,269119153
8521042,269266609
8521051,269266387
8521059,269266572
8521098,269266338
8521128,269266339
8521178,269266373
8521226,269266351
8521274,269266415
8521695,269266679
8521787,239237311
8521801,239237306
8521812,239237365
8521848,239237357
8521851,239237288
8521886,239237445
8521887,239237429
8521906,239237402
8521933,239237205
8522018,239237364
8522040,239237302
8522050,239237215
8522066,239237191
8522100,239237273
8522218,239237171
8522256,239237370
8522358,239274676
8522409,239274700
8522430,239274623
8522497,239274692
8522516,239274684
8522537,239274739
8522546,239274737
8522732,239274747
8522745,239274625
8522751,239274545
8522772,239274603
8522878,239274600
8522919,239290350
8522971,239290339
8523039,239290307
8523058,239290551
8523140,239290529
8523168,239290295
8523194,239290461
8523236,239290544
8523271,239290398
8523320,239290531
8523328,239290473
8523390,239290489
8523405,239290464
8523412,239290433
8523427,239290315
8523491,239290358
8523516,239307292
8523595,239307115
8523717,239307215
8523747,239307223
8523793,239307260
8523871,239307298
8524110,240194782
8524198,240194575
8524244,240194642
8524250,240194793
8524297,240194692
8524300,240194578
8524315,240194633
8524346,240194833
8524363,240194675
8524425,240194669
8524427,240194800
8524452,240194651
8524464,240194602
8524481,240194821
8524560,240194615
8524633,240194574
8524635,240194585
8524646,240194683
8524669,240194834
8524712,240194598
8524716,240194569
8524725,184948798
8524728,184948817
8524793,184948736
8524838,184948887
8524882,184948770
8524904,184948865
8524953,184948732
8525019,184948836
8525024,184948982
8525101,184948833
8525114,184948839
8525122,184948711
8525150,184948804
8525214,184948858
8525223,184948952
8525251,184948825
8525265,185059256
8525286,185059475
8525291,185059467
8525292,185059477
8525293,185059395
8525307,185059305
8525359,185059348
8525400,185059350
8525457,185059274
8525572,185059337
8525590,185059284
8525606,185059472
8525664,185059453
8525674,185110176
8525677,185110130
8525682,185110146
8525691,185110236
8525752,185110054
8525764,185110262
8525805,185110028
8525837,185110139
8525898,185110105
8525939,185110098
8525973,185110009
8525983,185110269
8526000,185110159
8526016,185110070
8526042,185110038
8526049,185185512
8526108,185185437
8526135,185185317
8526143,185185463
8526197,185185331
8526232,185185447
8526241,185185309
8526319,185185528
8526387,185185385
8526430,185185529
8526451,185286177
8526494,185286242
8526572,185286323
8526622,185286326
8526677,185286312
8526691,185286264
8526760,185286333
8526781,185286191
8526865,185286129
8526878,185286298
8526925,185336580
8527048,185336545
8527085,185336521
8527086,185336664
8527095,185336626
8527105,185336506
8527114,185336796
8527166,185336558
8527188,185336772
8527276,185336646
8527279,185336526
8527297,185336737
8527410,185336649
8527504,185408547
8538684,123235335
8538742,123312828
8538793,123312799
8538804,123312813
8538806,123312820
8538820,123312795
8538829,123312816
8538843,123312801
8538853,123312852
8538854,123312830
8538859,123312845
8538873,123312791
8538882,123312854
8538893,123312840
8538904,123355563
8538910,123355569
8538922,123355532
8538925,123355567
8538934,123355587
8538942,123355516
8538964,123355581
8538984,123355525
8538985,123355535
8539020,123355541
8539041,123355556
8539074,123355564
8539096,123355570
8539128,123361678
8539155,123361700
8539181,123361693
8539184,123361624
8539192,123361623
8539194,123361652
8539201,123361631
8539248,123361621
8539251,123361682
8539252,123361663
8539255,123361656
8539257,123361653
8539268,123361630
8539362,123361679
8539365,123361625
8539406,123411446
8539432,123411428
8539468,123411464
8539511,123411468
8539551,123411492
8539560,123411499
8539599,123411471
8539612,123411502
8539618,123411497
8539624,123411467
8539673,351804410
8539693,351804402
8539707,351804442
8539720,351804416
8539725,351804398
8539753,351804384
8539758,351804399
8539821,351804461
8539850,351804464
8539852,351804387
8539889,351804472
8539939,123417616
8539948,123417542
8540034,123417586
8540036,123417536
8540066,123417574
8540081,123417590
8540105,123417503
8540180,123417537
8540204,123417580
8540214,123449406
8540218,123449378
8540267,123449475
8540268,123449405
8540269,123449450
8540270,123449414
8540280,123449444
8540307,123449457
8540315,123449446
8540325,123449408
8540332,123449429
8540335,123449471
8540376,123449386
8540384,123449397
8540454,123449413
8540476,123491274
8540488,123491232
8540503,123491219
8540530,123491256
8540587,123491322
8540615,123491326
8540616,123491272
8540638,123491289
8540644,123491279
8540664,123491315
8540669,123491249
8540678,123491216
8540708,123491277
8540767,123491204
8540791,123497616
8540820,123497589
8540842,123497611
8540869,123497617
8540908,123497618
8540944,123497654
8542490,164528067
8542642,164554239
8542671,164554238
8542705,164554307
8542749,164554299
8542794,164554294
8542826,164554242
8542836,164554277
8542845,164554290
8542853,164554231
8542879,164554297
8542885,164554280
8542936,164560579
8542941,164560567
8542952,164560608
8542961,164560633
8542964,164560622
8542993,164560634
8543016,164560569
8543023,164560575
8543071,164560580
8543076,164560614
8543098,164560582
8543100,164560648
8543102,164560627
8543110,164560618
8543126,164560649
8543142,164560589
8543165,164560593
8543179,164560558
8543200,164560581
8543203,164560620
8543223,164560591
8543267,164652602
8543271,164652592
8543272,164652432
8543278,164652566
8543279,164652562
8543300,164652579
8543324,164652590
8543407,164652471
8543434,164652611
8543435,164652532
8543492,164652469
8543510,164671228
8543518,164671252
8543543,164671174
8543546,164671247
8543569,164671229
8543589,164671205
8543596,164671236
8543617,164671225
8543701,164671240
8543727,164671242
8543739,164671211
8543777,164671193
8543784,164671201
8543791,164671255
8543816,164671183
8543852,164677303
8543860,164677305
8543897,164677304
8543911,164677307
8543941,164677266
8543960,164677321
8543986,164677272
8544002,164677328
8544007,164677273
8544028,164677278
8544039,164677284
8544043,164677252
8544049,164677297
8544094,164677341
8544121,164677292
8544142,164677324
8544169,164726622
8544201,164726671
8544203,164726635
8544280,164726694
8544287,164726612
8544408,164726638
8544481,164726626
8544483,164726591
8544516,164779097
8544518,164779105
8544537,164779131
8544543,164779161
8544550,164779129
8544569,164779138
8544600,164779096
8544630,164779186
8544639,164779111
8544664,164779195
8544685,164779172
8544697,164779156
8544698,164779132
8544708,164779150
8544723,164779193
8544726,164779174
8544762,164779197
8544803,164779208
8544804,164779205
8544808,164786083
8544838,164786117
8544868,164786110
8544875,164786053
8544884,164786108
8544896,164786102
8544914,164786071
8544929,164786078
8544934,164786153
8544935,164786067
8544968,164786040
8544992,164786156
8544996,164786087
8545049,164786162
8545067,164786164
8545075,164786151
8545107,164786047
8545145,164831037
8545220,164831009
8545246,164831042
8545271,164831011
8545272,164831048
8545291,164830947
8545322,164831031
8545370,164830993
8545371,164831030
8545376,164831034
8545381,164830963
8545456,164883253
8545457,164883261
8545462,164883212
8545494,164883319
8545504,164883230
8545513,164883242
8545514,164883315
8545516,164883258
8545531,164883239
8545556,164883290
8545566,164883313
8545580,164883260
8545592,164883273
8545603,164883276
8545615,164883293
8545621,164883240
8545640,164890045
8545649,164890053
8545651,164890073
8545657,164890069
8545658,164890099
8545660,164890007
8545663,164890106
8545669,164890064
8545682,164890018
8545684,164890081
8545691,164890085
8545698,164890031
8545770,164890096
8545789,164890051
8545795,164890110
8545846,164890070
8545850,164890061
8545861,164890013
8545877,164890098
8545909,351911169
8545915,351911195
8545949,351911113
8545988,351911137
8546002,351911148
8546014,351911179
8546016,351911132
8546042,351911110
8546052,351911139
8546099,351911150
8546100,351911096
8546136,351911117
8546146,351911162
8546157,351911103
8546170,351911170
8546186,352012493
8546195,352012491
8546196,352012500
8546217,352012489
8546219,352012446
8546227,352012463
8546464,279913431
8546484,279913455
8546486,279913445
8546511,279913428
8546512,279913500
8546526,279913477
8546542,279913513
8546551,279913429
8546552,279913443
8546579,279913486
8546589,279913521
8546638,279913507
8546652,279913450
8546691,279913485
8546708,279913503
8546714,279913434
8546721,279913538
8546745,279913460
8546749,279913478
8546792,158114458
8546822,158114456
8546909,158114417
8546924,158114467
8546931,158114457
8546937,158114464
8546947,158114384
8546981,158114397
8546992,158114440
8546998,158114447
8547024,158114420
8547059,158114367
8547085,158171843
8547088,158171870
8547094,158171790
8547112,158171875
8547122,158171802
8547140,158171839
8547150,158171850
8547156,158171775
8547162,158171769
8547177,158171799
8547213,158171827
8547229,158171831
8547277,158171791
8547278,158171820
8547279,158171871
8547317,158171862
8547322,158171821
8547328,158171778
8547338,158171879
8547342,158171797
8547366,158213690
8547383,158213714
8547384,158213680
8547387,158213689
8547390,158213644
8547418,158213737
8547429,158213683
8547453,158213653
8547469,158213699
8547525,158213669
8547529,158213687
8547536,158213718
8547537,158213677
8547560,158213744
8547564,158213712
8547566,158213667
8547568,158213673
8547606,158213637
8547644,158213716
8547653,158213684
8547667,158213704
8547669,158213711
8547707,158220709
8547734,158220753
8547757,158220746
8547781,158220715
8547811,158220694
8547842,158220781
8547876,158220790
8547904,158220742
8547914,158220710
8547915,158220726
8547918,158220701
8547944,158220695
8547947,158220724
8547972,158275387
8548007,158275367
8548010,158275347
8548026,158275333
8548028,158275339
8548032,158275288
8548052,158275310
8548064,158275344
8548069,158275351
8548074,158275307
8548079,158275384
8548081,158275338
8548111,158275368
8548116,158275315
8548135,158275345
8548139,158275320
8548237,158319604
8548276,158319570
8548319,158319613
8548329,158319505
8548358,158319580
8548392,158319535
8548398,158319592
8548403,158319527
8548407,158319582
8548410,158319540
8548416,158319533
8548421,158319519
8548427,158319552
8548432,158319571
8548454,158319556
8548541,158326795
8548558,158326792
8548606,158326757
8548607,158326764
8548730,158326761
8551692,158789458
8551803,158789496
8551810,158789498
8551866,158789456
8551870,158789550
8551898,158789444
8551910,158789466
8551922,158789555
8551937,158789443
8551942,158789528
8551999,158789515
8552005,158789529
8552019,158835068
8552042,158835007
8552050,158834959
8552052,158835055
8552053,158835037
8552109,158835069
8552124,158835048
8552155,158835026
8552163,158835058
8552180,158835065
8552202,158834933
8552241,158835006
8552258,158835049
8552363,158834962
8552365,158844161
8552408,158844129
8552453,158844075
8552454,158844044
8552498,158844165
8552500,158844115
8552540,158844163
8552564,158844065
8552565,158844139
8552574,158844046
8552581,158844074
8552583,158844124
8552587,158844179
8552607,158844135
8552624,158844055
8552633,158844056
8552691,158844084
8552719,158933249
8552736,158933338
8552739,158933329
8552756,158933301
8552766,158933252
8552767,158933235
8552789,158933334
8552791,158933282
8552801,158933221
8552803,158933346
8552815,158933287
8552826,158933322
8552827,158933268
8552829,158933255
8552854,158933352
8552864,158933278
8552907,158933350
8552910,158933285
8552941,158933219
8552947,158933315
8552956,158933299
8552999,158933294
8553012,158933271
8553049,158933233
8553054,158989202
8553057,158989108
8553058,158989210
8553082,158989166
8553094,158989130
8553096,158989138
8553120,158989174
8553143,158989106
8553150,158989090
8553152,158989173
8553188,158989150
8553191,158989065
8553229,158989189
8553297,158989062
8553309,158989079
8553325,158989157
8553451,158989184
8553462,158989177
8553548,159047673
8553579,159047726
8553586,159047698
8553601,159047722
8553652,159047753
8553653,159047661
8553656,159047686
8553674,159047680
8553675,159047614
8553732,159047662
8553788,159047672
8553817,159047730
8553827,159047696
8553830,159047702
8553863,159047617
8553907,159097856
8553926,159097767
8553932,159097879
8553949,159097843
8553967,159097819
8553986,159097899
8553989,159097829
8554005,159097761
8554007,159097793
8554051,159097791
8554094,159097872
8554096,159097885
8554105,159097859
8554119,159097858
8554173,159097797
8554189,159097824
8554218,159097869
8554221,159097864
8554225,159097763
8554231,159097903
8554249,159107704
8554303,159107740
8554329,159107714
8554339,159107621
8554366,159107686
8554384,159107674
8554413,159107604
8554419,159107596
8554428,159107720
8554430,159107680
8554434,159107626
8554440,159107736
8554446,159107687
8554498,159107668
8554513,159107585
8554541,159107589
8554554,159107591
8554570,159107731
8554580,159107670
8554622,159177950
8554658,159177923
8554701,159178000
8554732,159177902
8554746,159177914
8554752,159177954
8554761,159177900
8554778,159177953
8554806,159177970
8554823,159177924
8554853,159177901
8554878,159177990
8554884,159177887
8554885,159177987
8554938,159177889
8554942,159177933
8554946,159177891
8554964,159177920
8554984,159222119
8554994,159222179
8555017,159222088
8555054,159222097
8555066,159222247
8555073,159222105
8555102,159222200
8555120,159222148
8555166,159222246
8555181,159222190
8555186,159222089
8555215,159222242
8555244,159222249
8555264,159222127
8555265,159222163
8555291,159222109
8555360,159222146
8555382,159222209
8555389,159222166
8555437,159304445
8555473,159304344
8555546,159304431
8555573,159304394
8555587,159304311
8555588,159304441
8555593,159304321
8555599,159304357
8555621,159304285
8555667,159304456
8555722,159304435
8555729,159304348
8555749,159304351
8555779,159304296
8555785,159304410
8555795,159304362
8555801,159304342
8555895,159385360
8555897,159385227
8555903,159385527
8555914,159385305
8555935,159385434
8555956,159385554
8555967,159385594
8555999,159385357
8556009,159385542
8556059,159385281
8556061,159385516
8556077,159385185
8556078,159385363
8556110,159385394
8556113,159385561
8556127,159385355
8556130,159385628
8556146,159385610
8556147,159385254
8556196,159385178
8556201,159385672
8556222,159385568
8556233,159385652
8556261,159385308
8556285,159385499
8556302,159385218
8556311,159385411
8556333,159385366
8556337,159385606
8556352,159385375
8556367,159441195
8556384,159441238
8556393,159441139
8556435,159441216
8556476,159441088
8556522,159441100
8556594,159441109
8556617,159441235
8556629,159441228
8556654,159441141
8556671,159441252
8556677,159441152
8556690,159441126
8556742,159441128
8556764,159441205
8556766,159441099
8556776,159441096
8556779,159441149
8556801,159441203
8556823,159451699
8556831,159451595
8556838,159451621
8556845,159451696
8556872,159451698
8556908,159451583
8556910,159451677
8556942,159451703
8556960,159451715
8556979,159451581
8556985,159451578
8556993,159451659
8557004,159451650
8557124,159451689
8557140,159451647
8557141,159451611
8557149,159451622
8557171,159451629
8557179,159451652
8557185,159451558
8557193,159451694
8557208,159451653
8557246,159521380
8557256,159521402
8557261,159521254
8557280,159521292
8557304,159521286
8557311,159521412
8557354,159521358
8557371,159521268
8557374,159521326
8557406,159521244
8557457,159521320
8557469,159521250
8557474,159521330
8557510,159521355
8557529,159521315
8557537,159521283
8557567,159521331
8557575,159521406
8557627,159521312
8557678,159521260
8557739,159579642
8557743,159579617
8557766,159579615
8557768,159579679
8557784,159579661
8557846,159579601
8557900,159579555
8557938,159579690
8557943,159579579
8557961,159579552
8557967,159579571
8557979,159579648
8557980,159579564
8557981,159579629
8557995,159579569
8558011,159579593
8558038,159579660
8558081,159579554
8558087,159579630
8558132,159648332
8558202,159648321
8558210,159648439
8558244,159648460
8558246,159648465
8558261,159648436
8558285,159648399
8558329,159648362
8558335,159648336
8558336,159648315
8558345,159648470
8558382,159648420
8558388,159648359
8558404,159648349
8558407,159648422
8558416,159648306
8558419,159648464
8558432,159648327
8558444,159648406
8558449,159648419
8558492,159648314
8558506,159648339
8558530,159648405
8558533,159648338
8558540,159648432
8558573,159721357
8558589,159721262
8558591,159721395
8558594,159721352
8558610,159721418
8558617,159721391
8558628,159721376
8558629,159721403
8558633,159721246
8558639,159721431
8558642,159721315
8558643,159721330
8558667,159721240
8558677,159721384
8558686,159721244
8558730,159721231
8558769,159721381
8558781,159721227
8558791,159721386
8558798,159721277
8558799,159721313
8558825,159721276
8558846,159721344
8558862,159721278
8558883,159721425
8558891,159721258
8558894,159721318
8558932,159721420
8558942,159721423
8558957,159721261
8558997,159721252
8559058,159763356
8559125,159763432
8559142,159763429
8559146,159763330
8559152,159763320
8559190,159763449
8559198,159763430
8559208,159763457
8559252,159763334
8559288,159763409
8559306,159763415
8559308,159763371
8559341,159763310
8559363,159763373
8559392,159763326
8559403,159763452
8559444,159763443
8559463,63001216
8559465,63001205
8559514,63001189
8559564,63001157
8559576,63001165
8559589,63001209
8559644,63001143
8559691,63001171
8559706,63001202
8559762,63001163
8559767,63001139
8559779,63001201
8559789,63001218
8559793,63001152
8559796,63001253
8559802,63001211
8559831,63001213
8559849,63001141
8559852,63001275
8559863,63001248
8559869,63001255
8559873,63001224
8559885,63001262
8559897,63001136
8559962,63065667
8560012,63010666
8560027,63010703
8560039,63010724
8560043,63010757
8560044,63010755
8560050,63010660
8560054,63010699
8560056,63010649
8560065,63010667
8560084,63010648
8560092,63010689
8560128,63010753
8560129,63010688
8560141,63010718
8560153,63010668
8560166,63010675
8560176,63010687
8560194,63010700
8560198,63010672
8560218,63010720
8560226,63010758
8560255,63010669
8560280,63065660
8560285,63065654
8560306,63075185
8560328,63075125
8560364,63075187
8560398,63075233
8560405,63075128
8560406,63075158
8560409,63075118
8560439,63075175
8560475,63075119
8560478,63075184
8560480,63075223
8560563,63075257
8560573,63075170
8560601,63075179
8560652,63075147
8560657,63075220
8560658,63075151
8560676,63075225
8560688,63126893
8560763,63126853
8560804,63126926
8560806,63126891
8560840,63126920
8560861,63126950
8560867,63126905
8560921,63126985
8560927,63126892
8560940,63126932
8560949,63126922
8560954,63126958
8560996,63126947
8561019,63126913
8561041,63126931
8561063,63126862
8561065,63126842
8561066,63126876
8561100,63209074
8561126,63208932
8561132,63208969
8561171,63209085
8561178,63209073
8561179,63208973
8561189,63209100
8561190,63208948
8561192,63208928
8561201,63209040
8561202,63209064
8561216,63208982
8561221,63209030
8561225,63209084
8561231,63209010
8561232,63209089
8561234,63209053
8561238,63208943
8561262,63209033
8561268,63208975
8561279,63209019
8561298,63208980
8561301,63208989
8561323,63208964
8561340,63209026
8561343,63208929
8561352,63208942
8561404,63209003
8561447,63208978
8561453,63209024
8561488,63286700
8561544,63286626
8561611,63286698
8561613,63286622
8561616,63286728
8561625,63286755
8561659,63286715
8561664,63286742
8561706,63286709
8561712,63286680
8561732,63286747
8561851,63365305
8561871,63365303
8561899,63365289
8563706,275573101
8563763,275573125
8563791,275573084
8563810,275573088
8563834,275573134
8563841,275573010
8563871,275573049
8563919,270521740
8563935,270521682
8563941,270521691
8563948,270521662
8563964,270521793
8563969,270521649
8563995,270521766
8563998,270521815
8564020,270521642
8564028,270521811
8564052,270521771
8564082,270521639
8564107,270521746
8564109,270521637
8564113,270521701
8564129,270521833
8564157,270521757
8564198,270521671
8564217,270521790
8564237,270521683
8564260,270521672
8564261,270521658
8564277,270521822
8564287,270521675
8564290,270521696
8564297,270521687
8564323,270615053
8564352,270615193
8564379,270615154
8564404,270615144
8564405,270615215
8564420,270615167
8564441,270615087
8564484,270615199
8564491,270615170
8564531,270615163
8564533,270615160
8564542,270615133
8564559,270615221
8564563,270615176
8564571,270615149
8564573,270615016
8564579,270615070
8564582,270615183
8564587,270615136
8564600,270615206
8564610,270615047
8564641,270615142
8564646,270615086
8564672,270615049
8564674,270615037
8564675,270615207
8564695,270615122
8564706,270615165
8564714,270615096
8564722,270615050
8564759,270701270
8564760,270701251
8564776,270701198
8564835,270701208
8564849,270701348
8564860,270701389
8564955,270701372
8564956,270701265
8564966,270701312
8564976,270701311
8564988,270701362
8565010,270701216
8565016,270701310
8565038,270701353
8565060,270701199
8565075,270701272
8565127,270701238
8565138,270701252
8565159,270701341
8565177,270701319
8565204,270701344
8565205,270701304
8565212,270701193
8565220,270786136
8565229,270786214
8565235,270786174
8565264,270786205
8565266,270786157
8565294,270786093
8565304,270786224
8565330,270786257
8565347,270786207
8565446,270786169
8565473,270786260
8565476,270786280
8565506,270786237
8565542,270786268
8565615,270786180
8565627,270786250
8565667,270786124
8565675,270858349
8565682,270858352
8565683,270858309
8565698,270858222
8565716,270858224
8565723,270858306
8565753,270858271
8565762,270858235
8565764,270858346
8565783,270858392
8565831,270858356
8565836,270858236
8565850,270858269
8565872,270858266
8565874,270858252
8565877,270858244
8565884,270858320
8565885,270858280
8565900,270858355
8565910,270858354
8565912,270858212
8565914,270858345
8565915,270858382
8565924,270858239
8565942,270858219
8565979,270858316
8566016,270858360
8566020,270858200
8566031,270858263
8566072,270858237
8566083,270954162
8566092,270858227
8566113,270954112
8566183,270954126
8566243,270954249
8566248,270954198
8566278,270954203
8566353,270954207
8569567,271666648
8569641,271666614
8569657,271666684
8569698,271666653
8569799,271666662
8569819,271666640
8569830,271666605
8569838,271666680
8569860,271666541
8569885,271666561
8569887,271666607
8569904,271770128
8569905,271770272
8569945,271770079
8569984,271770241
8569985,271770074
8569986,271770209
8569991,271770083
8570027,271770194
8570044,271770094
8570065,271770222
8570074,271770190
8570078,271770235
8570087,271770169
8570117,271770269
8570119,271770286
8570134,271770072
8570140,271770265
8570149,271770215
8570210,271770120
8570211,271770173
8570217,271770227
8570245,271770243
8570253,271770279
8570254,271770114
8570268,271770145
8570270,271770101
8570293,271770228
8570313,271770220
8570333,271770315
8570354,271770177
8570418,271770230
8570433,271884761
8570436,271884785
8570440,271884911
8570515,271884849
8570517,271884721
8570536,271884788
8570575,271884781
8570577,271884729
8570632,271884803
8570649,271884851
8570667,271884923
8570693,271884852
8570700,271884672
8570733,271884657
8570753,271884835
8570781,271884655
8570823,271884856
8570901,271884767
8570904,271884805
8570937,271884800
8570955,271884901
8571004,271970484
8571007,271970472
8571022,271970487
8571031,271970479
8571071,271970495
8571102,271970374
8571111,271970544
8571125,271970437
8571127,271970328
8571134,271970410
8571142,271970303
8571146,271970517
8571156,271970375
8571171,271970518
8571220,271970397
8571225,271970455
8571253,271970521
8571287,271970413
8571311,271970335
8571319,271970565
8571323,271970297
8571403,271970312
8571408,271970365
8571421,271970425
8571456,271970323
8571469,271970497
8571480,271970389
8571485,272173353
8571498,272173584
8571503,272173426
8571511,272173608
8571529,272173496
8571575,272173585
8571584,272173515
8571585,272173606
8571595,272173407
8571599,272173508
8571616,272173554
8571621,272173561
8571624,272173416
8571644,272173395
8571649,272173409
8571696,272173467
8571699,272173479
8571703,272173441
8571705,272173417
8571706,272173459
8571710,272173351
8571729,272173575
8571758,272173463
8571759,272173378
8571762,272173562
8571778,272173414
8571795,272173491
8571821,272173574
8571822,272173472
8571840,272173528
8571859,272173542
8571870,272173442
8571911,272173499
8571933,272173504
8571989,272272836
8572007,272272764
8572066,272272735
8572095,272272813
8572104,272272815
8572168,272272806
8572186,272272903
8572193,272272916
8572216,272272869
8572225,272272699
8572242,272272658
8572253,272272801
8572279,272272689
8572320,272272663
8572324,272272734
8572338,272272684
8572364,272272808
8572385,272272704
8572389,272272741
8572400,272272727
8572450,272272882
8572459,272272896
8572506,272272925
8572522,272272800
8572540,272368984
8572637,272369104
8572641,272368973
8572658,272369133
8572665,272369058
8572715,272369157
8572719,272369065
8572726,272369151
8572746,272369026
8572749,272369213
8572763,272369194
8572765,272369123
8572767,272369071
8572815,272369144
8572832,272369042
8572875,272368993
8572888,272369147
8572889,272368985
8572934,272369049
8572936,272369124
8572970,272369107
8573011,272369111
8573013,272369016
8573021,272369200
8573029,272369143
8573064,272491160
8573073,272491274
8573090,272491101
8573102,272491242
8573108,272491080
8573114,272491099
8573128,272491059
8573168,272491083
8573172,272491091
8573184,272491053
8573193,272491028
8573221,272491287
8573239,272491283
8573299,272491224
8573327,272491121
8573332,272491075
8573368,272491206
8573376,272491119
8573442,272491235
8573455,272491092
8573459,272491241
